#chr	start	stop	name	score	strand	p.value
chr11	6473808	6474019	site7274	14.9273	-	5.48e-06
chr11	6683310	6683521	site7275	17.9273	-	4.77e-07
chr11	6683311	6683522	site7276	17.9273	+	4.77e-07
chr11	6926409	6926620	site7277	14.7273	-	6.44e-06
chr11	6926410	6926621	site7278	17.2364	+	1.19e-06
chr11	7882388	7882599	site7279	15.3273	+	3.34e-06
chr11	8206486	8206697	site7280	14.6182	-	7.63e-06
chr11	8268444	8268655	site7281	14.5273	-	8.11e-06
chr11	8776042	8776253	site7282	16.7273	-	1.67e-06
chr11	8776043	8776254	site7283	14.2182	+	9.54e-06
chr11	8911040	8911251	site7284	15.4364	-	3.1e-06
chr11	8911095	8911306	site7285	17.4182	-	9.54e-07
chr11	8911096	8911307	site7286	16.4364	+	1.91e-06
chr11	9265294	9265505	site7287	14.6182	-	7.63e-06
chr11	9265295	9265506	site7288	18.2364	+	2.38e-07
chr11	9265300	9265511	site7289	18.2364	-	2.38e-07
chr11	9314675	9314886	site7290	15.2364	+	3.58e-06
chr11	9546850	9547061	site7291	15.2364	+	3.58e-06
chr11	9758115	9758326	site7292	17.2364	-	1.19e-06
chr11	9758116	9758327	site7293	14.2182	+	9.54e-06
chr11	9903673	9903884	site7294	15.2364	+	3.58e-06
chr11	10294119	10294330	site7295	15.1455	+	3.81e-06
chr11	13463114	13463325	site7296	14.6182	+	7.63e-06
chr11	14499837	14500048	site7297	15.1455	+	3.81e-06
chr11	14891583	14891794	site7298	16.7455	-	1.43e-06
chr11	14891584	14891795	site7299	15.1273	+	4.53e-06
chr11	15072309	15072520	site7300	14.5455	-	7.87e-06
chr11	15941234	15941445	site7301	15.1273	-	4.53e-06
chr11	16000630	16000841	site7302	14.2182	-	9.54e-06
chr11	16000631	16000842	site7303	16.7273	+	1.67e-06
chr11	17386878	17387089	site7304	15.6545	+	2.38e-06
chr11	17734629	17734840	site7305	14.6182	+	7.63e-06
chr11	18137263	18137474	site7306	14.6545	+	6.68e-06
chr11	18173317	18173528	site7307	14.6545	+	6.68e-06
chr11	18396117	18396328	site7308	17.9273	-	4.77e-07
chr11	18396118	18396329	site7309	17.9273	+	4.77e-07
chr11	18396123	18396334	site7310	17.2364	-	1.19e-06
chr11	18396124	18396335	site7311	14.7273	+	6.44e-06
chr11	18396256	18396467	site7312	17.4182	-	9.54e-07
chr11	18396257	18396468	site7313	17.4182	+	9.54e-07
chr11	18455729	18455940	site7314	16.7455	-	1.43e-06
chr11	18455730	18455941	site7315	14.6182	+	7.63e-06
chr11	18634712	18634923	site7316	18.2364	-	2.38e-07
chr11	18634713	18634924	site7317	15.1273	+	4.53e-06
chr11	18934512	18934723	site7318	14.6545	-	6.68e-06
chr11	18956741	18956952	site7319	14.6545	-	6.68e-06
chr11	18972430	18972641	site7320	14.6545	-	6.68e-06
chr11	19056121	19056332	site7321	14.6545	-	6.68e-06
chr11	21782513	21782724	site7322	14.6545	+	6.68e-06
chr11	22076043	22076254	site7323	14.2182	-	9.54e-06
chr11	22076044	22076255	site7324	16.7273	+	1.67e-06
chr11	22829297	22829508	site7325	15.4364	-	3.1e-06
chr11	23445408	23445619	site7326	15.2364	+	3.58e-06
chr11	26102416	26102627	site7327	15.2364	+	3.58e-06
chr11	27797122	27797333	site7328	14.3091	+	9.3e-06
chr11	30018430	30018641	site7329	17.2364	+	1.19e-06
chr11	30672266	30672477	site7330	15.6364	+	2.62e-06
chr11	31814417	31814628	site7331	14.9273	+	5.48e-06
chr11	31816989	31817200	site7332	14.5273	+	8.11e-06
chr11	31826224	31826435	site7333	18.2364	-	2.38e-07
chr11	32084184	32084395	site7334	14.6182	+	7.63e-06
chr11	33376278	33376489	site7335	14.9273	-	5.48e-06
chr11	33376279	33376490	site7336	14.9273	+	5.48e-06
chr11	33736424	33736635	site7337	14.6182	-	7.63e-06
chr11	34052150	34052361	site7338	15.0364	+	5.01e-06
chr11	34105504	34105715	site7339	15.6545	+	2.38e-06
chr11	35589387	35589598	site7340	17.9273	-	4.77e-07
chr11	35618095	35618306	site7341	14.4364	+	8.58e-06
chr11	37234477	37234688	site7342	15.2364	+	3.58e-06
chr11	37808083	37808294	site7343	14.5455	-	7.87e-06
chr11	37908597	37908808	site7344	14.3091	+	9.3e-06
chr11	38517851	38518062	site7345	14.3091	-	9.3e-06
chr11	39365098	39365309	site7346	14.6182	+	7.63e-06
chr11	41716858	41717069	site7347	14.3091	+	9.3e-06
chr11	42089145	42089356	site7348	16.4364	-	1.91e-06
chr11	44095552	44095763	site7349	14.6545	+	6.68e-06
chr11	44239798	44240009	site7350	15.3273	+	3.34e-06
chr11	44309970	44310181	site7351	14.9636	-	5.25e-06
chr11	44311905	44312116	site7352	15.0364	-	5.01e-06
chr11	44950507	44950718	site7353	14.9636	-	5.25e-06
chr11	44950962	44951173	site7354	15.7455	-	2.15e-06
chr11	44950963	44951174	site7355	14.2182	+	9.54e-06
chr11	44972886	44973097	site7356	14.3091	+	9.3e-06
chr11	45088487	45088698	site7357	15.5455	+	2.86e-06
chr11	45146941	45147152	site7358	14.9273	+	5.48e-06
chr11	45918036	45918247	site7359	15.1273	-	4.53e-06
chr11	45918037	45918248	site7360	18.2364	+	2.38e-07
chr11	46243345	46243556	site7361	17.4182	-	9.54e-07
chr11	46243346	46243557	site7362	17.4182	+	9.54e-07
chr11	46338942	46339153	site7363	14.7273	+	6.44e-06
chr11	47021851	47022062	site7364	14.3091	+	9.3e-06
chr11	47269895	47270106	site7365	15.1273	-	4.53e-06
chr11	47319755	47319966	site7366	14.6182	-	7.63e-06
chr11	47590154	47590365	site7367	14.7273	-	6.44e-06
chr11	47590155	47590366	site7368	16.7273	+	1.67e-06
chr11	47590210	47590421	site7369	17.7273	-	7.15e-07
chr11	47590211	47590422	site7370	14.6182	+	7.63e-06
chr11	47767341	47767552	site7371	15.6545	+	2.38e-06
chr11	47767346	47767557	site7372	15.6545	-	2.38e-06
chr11	48179925	48180136	site7373	14.6182	+	7.63e-06
chr11	49147626	49147837	site7374	15.5455	+	2.86e-06
chr11	49151296	49151507	site7375	14.2182	-	9.54e-06
chr11	49151297	49151508	site7376	16.7273	+	1.67e-06
chr11	56152496	56152707	site7377	14.3091	+	9.3e-06
chr11	57213776	57213987	site7378	14.3091	-	9.3e-06
chr11	57242506	57242717	site7379	14.2182	-	9.54e-06
chr11	57242507	57242718	site7380	16.7273	+	1.67e-06
chr11	57242518	57242729	site7381	16.7273	-	1.67e-06
chr11	57242519	57242730	site7382	14.7273	+	6.44e-06
chr11	57515442	57515653	site7383	14.9273	-	5.48e-06
chr11	58578325	58578536	site7384	17.9273	-	4.77e-07
chr11	58578326	58578537	site7385	16.4364	+	1.91e-06
chr11	58905698	58905909	site7386	15.7455	+	2.15e-06
chr11	59063156	59063367	site7387	15.1273	-	4.53e-06
chr11	59550296	59550507	site7388	16.7455	-	1.43e-06
chr11	59550297	59550508	site7389	15.1273	+	4.53e-06
chr11	59668937	59669148	site7390	18.2364	-	2.38e-07
chr11	59668938	59669149	site7391	14.6182	+	7.63e-06
chr11	59668989	59669200	site7392	15.1273	+	4.53e-06
chr11	59669064	59669275	site7393	17.2364	-	1.19e-06
chr11	59755251	59755462	site7394	15.4364	-	3.1e-06
chr11	60515250	60515461	site7395	18.2364	-	2.38e-07
chr11	60515251	60515462	site7396	15.1273	+	4.53e-06
chr11	60841832	60842043	site7397	17.9273	-	4.77e-07
chr11	60841833	60842044	site7398	17.9273	+	4.77e-07
chr11	60852804	60853015	site7399	14.4364	-	8.58e-06
chr11	60913997	60914208	site7400	16.4364	-	1.91e-06
chr11	60914066	60914277	site7401	14.6545	-	6.68e-06
chr11	61008466	61008677	site7402	16.7455	+	1.43e-06
chr11	61161625	61161836	site7403	15.4364	-	3.1e-06
chr11	61161626	61161837	site7404	14.9273	+	5.48e-06
chr11	61195751	61195962	site7405	14.6182	-	7.63e-06
chr11	61587711	61587922	site7406	14.7273	-	6.44e-06
chr11	61587712	61587923	site7407	16.7273	+	1.67e-06
chr11	61680293	61680504	site7408	14.9273	-	5.48e-06
chr11	61684672	61684883	site7409	15.0364	-	5.01e-06
chr11	61720719	61720930	site7410	14.7273	+	6.44e-06
chr11	61780151	61780362	site7411	15.5455	+	2.86e-06
chr11	61815188	61815399	site7412	17.9273	-	4.77e-07
chr11	61815189	61815400	site7413	16.4364	+	1.91e-06
chr11	61816763	61816974	site7414	14.4545	+	8.34e-06
chr11	61827630	61827841	site7415	16.7273	-	1.67e-06
chr11	61834363	61834574	site7416	14.3091	+	9.3e-06
chr11	61908021	61908232	site7417	18.2364	-	2.38e-07
chr11	61908022	61908233	site7418	15.1273	+	4.53e-06
chr11	62112525	62112736	site7419	15.1273	-	4.53e-06
chr11	62112526	62112737	site7420	17.7273	+	7.15e-07
chr11	62112548	62112759	site7421	17.9273	-	4.77e-07
chr11	62112549	62112760	site7422	16.4364	+	1.91e-06
chr11	62337330	62337541	site7423	18.2364	-	2.38e-07
chr11	62337331	62337542	site7424	15.1273	+	4.53e-06
chr11	62444595	62444806	site7425	14.8182	+	5.96e-06
chr11	62653195	62653406	site7426	16.4364	-	1.91e-06
chr11	62653196	62653407	site7427	17.4182	+	9.54e-07
chr11	62726728	62726939	site7428	14.6182	+	7.63e-06
chr11	62727120	62727331	site7429	17.7273	-	7.15e-07
chr11	62727421	62727632	site7430	14.6182	-	7.63e-06
chr11	62727531	62727742	site7431	15.1273	-	4.53e-06
chr11	62761616	62761827	site7432	14.9273	+	5.48e-06
chr11	62805444	62805655	site7433	14.7273	-	6.44e-06
chr11	62805445	62805656	site7434	17.2364	+	1.19e-06
chr11	62855860	62856071	site7435	14.7273	+	6.44e-06
chr11	62855969	62856180	site7436	14.8182	-	5.96e-06
chr11	62911860	62912071	site7437	14.6545	-	6.68e-06
chr11	63491123	63491334	site7438	14.4364	+	8.58e-06
chr11	63550488	63550699	site7439	15.7455	-	2.15e-06
chr11	63550489	63550700	site7440	14.2182	+	9.54e-06
chr11	63681293	63681504	site7441	15.1273	-	4.53e-06
chr11	63681294	63681505	site7442	16.7455	+	1.43e-06
chr11	63681346	63681557	site7443	17.9273	-	4.77e-07
chr11	63681347	63681558	site7444	17.4182	+	9.54e-07
chr11	63938822	63939033	site7445	15.4364	-	3.1e-06
chr11	63938823	63939034	site7446	14.9273	+	5.48e-06
chr11	63938879	63939090	site7447	16.4364	-	1.91e-06
chr11	63938880	63939091	site7448	17.4182	+	9.54e-07
chr11	64084337	64084548	site7449	14.6182	-	7.63e-06
chr11	64222184	64222395	site7450	15.0364	+	5.01e-06
chr11	64240974	64241185	site7451	14.6182	-	7.63e-06
chr11	64240975	64241186	site7452	18.2364	+	2.38e-07
chr11	64285715	64285926	site7453	15.0364	+	5.01e-06
chr11	64285720	64285931	site7454	17.7273	-	7.15e-07
chr11	64285721	64285932	site7455	14.6182	+	7.63e-06
chr11	64305329	64305540	site7456	17.7273	-	7.15e-07
chr11	64317987	64318198	site7457	14.6182	-	7.63e-06
chr11	64317988	64318199	site7458	18.2364	+	2.38e-07
chr11	64560029	64560240	site7459	15.1273	-	4.53e-06
chr11	64711288	64711499	site7460	17.4182	-	9.54e-07
chr11	64711289	64711500	site7461	16.4364	+	1.91e-06
chr11	64712970	64713181	site7462	14.5273	-	8.11e-06
chr11	64777703	64777914	site7463	14.2182	-	9.54e-06
chr11	64777704	64777915	site7464	17.2364	+	1.19e-06
chr11	64777776	64777987	site7465	16.7273	-	1.67e-06
chr11	64777777	64777988	site7466	14.2182	+	9.54e-06
chr11	64778936	64779147	site7467	15.3273	-	3.34e-06
chr11	64844450	64844661	site7468	14.6182	-	7.63e-06
chr11	64878476	64878687	site7469	18.2364	-	2.38e-07
chr11	64878477	64878688	site7470	15.1273	+	4.53e-06
chr11	64971991	64972202	site7471	17.2364	-	1.19e-06
chr11	64971992	64972203	site7472	14.7273	+	6.44e-06
chr11	64972055	64972266	site7473	14.7273	-	6.44e-06
chr11	64972056	64972267	site7474	17.2364	+	1.19e-06
chr11	65111282	65111493	site7475	15.1273	+	4.53e-06
chr11	65261488	65261699	site7476	15.6364	+	2.62e-06
chr11	65261720	65261931	site7477	17.2364	-	1.19e-06
chr11	65261738	65261949	site7478	14.2182	-	9.54e-06
chr11	65261739	65261950	site7479	16.7273	+	1.67e-06
chr11	65261811	65262022	site7480	14.8182	-	5.96e-06
chr11	65333574	65333785	site7481	15.1273	-	4.53e-06
chr11	65333575	65333786	site7482	17.7273	+	7.15e-07
chr11	65333683	65333894	site7483	18.2364	+	2.38e-07
chr11	65333729	65333940	site7484	17.7273	+	7.15e-07
chr11	65403516	65403727	site7485	15.6364	-	2.62e-06
chr11	65405003	65405214	site7486	14.8182	+	5.96e-06
chr11	65412295	65412506	site7487	14.3091	+	9.3e-06
chr11	65421974	65422185	site7488	14.5273	+	8.11e-06
chr11	65455071	65455282	site7489	15.0364	+	5.01e-06
chr11	65455076	65455287	site7490	17.4182	-	9.54e-07
chr11	65455077	65455288	site7491	17.4182	+	9.54e-07
chr11	65497399	65497610	site7492	14.2182	-	9.54e-06
chr11	65497400	65497611	site7493	17.2364	+	1.19e-06
chr11	65531560	65531771	site7494	14.8182	-	5.96e-06
chr11	65539015	65539226	site7495	14.6182	+	7.63e-06
chr11	65569930	65570141	site7496	14.6364	+	6.91e-06
chr11	65585097	65585308	site7497	14.6182	+	7.63e-06
chr11	65615614	65615825	site7498	15.6545	+	2.38e-06
chr11	65615672	65615883	site7499	16.4364	-	1.91e-06
chr11	65615673	65615884	site7500	16.4364	+	1.91e-06
chr11	65652873	65653084	site7501	15.1273	-	4.53e-06
chr11	65652874	65653085	site7502	18.2364	+	2.38e-07
chr11	65662858	65663069	site7503	14.6182	-	7.63e-06
chr11	65662859	65663070	site7504	17.7273	+	7.15e-07
chr11	65833514	65833725	site7505	17.2364	-	1.19e-06
chr11	65833515	65833726	site7506	14.7273	+	6.44e-06
chr11	65857281	65857492	site7507	16.7273	-	1.67e-06
chr11	65857751	65857962	site7508	14.5273	-	8.11e-06
chr11	65857752	65857963	site7509	14.4364	+	8.58e-06
chr11	65857836	65858047	site7510	16.7273	-	1.67e-06
chr11	65857837	65858048	site7511	14.7273	+	6.44e-06
chr11	65954865	65955076	site7512	16.4364	-	1.91e-06
chr11	65961439	65961650	site7513	17.9273	+	4.77e-07
chr11	66268384	66268595	site7514	15.6364	+	2.62e-06
chr11	66268470	66268681	site7515	15.1273	-	4.53e-06
chr11	66268471	66268682	site7516	17.7273	+	7.15e-07
chr11	66277686	66277897	site7517	14.6182	-	7.63e-06
chr11	66289269	66289480	site7518	14.6182	-	7.63e-06
chr11	66289270	66289481	site7519	17.7273	+	7.15e-07
chr11	66317398	66317609	site7520	17.4182	-	9.54e-07
chr11	66317399	66317610	site7521	16.4364	+	1.91e-06
chr11	66467054	66467265	site7522	14.5273	+	8.11e-06
chr11	66545856	66546067	site7523	15.0364	-	5.01e-06
chr11	66568521	66568732	site7524	17.7273	+	7.15e-07
chr11	66592991	66593202	site7525	15.1273	-	4.53e-06
chr11	66592992	66593203	site7526	17.7273	+	7.15e-07
chr11	66616496	66616707	site7527	17.7273	+	7.15e-07
chr11	66696362	66696573	site7528	14.3091	+	9.3e-06
chr11	66728260	66728471	site7529	14.5273	-	8.11e-06
chr11	66744579	66744790	site7530	18.2364	-	2.38e-07
chr11	66744580	66744791	site7531	14.6182	+	7.63e-06
chr11	66744611	66744822	site7532	15.0364	-	5.01e-06
chr11	66744612	66744823	site7533	14.4364	+	8.58e-06
chr11	66744617	66744828	site7534	16.7455	-	1.43e-06
chr11	66744618	66744829	site7535	14.6182	+	7.63e-06
chr11	66986284	66986495	site7536	14.6182	-	7.63e-06
chr11	66986285	66986496	site7537	18.2364	+	2.38e-07
chr11	67118814	67119025	site7538	17.7273	-	7.15e-07
chr11	67118815	67119026	site7539	14.6182	+	7.63e-06
chr11	67118979	67119190	site7540	14.2182	-	9.54e-06
chr11	67118980	67119191	site7541	16.7273	+	1.67e-06
chr11	67119127	67119338	site7542	18.2364	+	2.38e-07
chr11	67261453	67261664	site7543	16.4364	-	1.91e-06
chr11	67261454	67261665	site7544	17.4182	+	9.54e-07
chr11	67288864	67289075	site7545	16.7273	-	1.67e-06
chr11	67288865	67289076	site7546	14.2182	+	9.54e-06
chr11	67317713	67317924	site7547	18.2364	-	2.38e-07
chr11	67317714	67317925	site7548	15.1273	+	4.53e-06
chr11	67351696	67351907	site7549	15.5455	-	2.86e-06
chr11	67441264	67441475	site7550	14.5455	-	7.87e-06
chr11	67483236	67483447	site7551	14.3091	+	9.3e-06
chr11	67508641	67508852	site7552	17.9273	-	4.77e-07
chr11	67508642	67508853	site7553	16.4364	+	1.91e-06
chr11	67538851	67539062	site7554	14.6182	-	7.63e-06
chr11	67674406	67674617	site7555	15.5455	-	2.86e-06
chr11	68030801	68031012	site7556	16.4364	-	1.91e-06
chr11	68030802	68031013	site7557	16.4364	+	1.91e-06
chr11	68033395	68033606	site7558	14.6182	-	7.63e-06
chr11	68055447	68055658	site7559	17.9273	+	4.77e-07
chr11	68312775	68312986	site7560	15.0364	-	5.01e-06
chr11	68433675	68433886	site7561	15.1273	-	4.53e-06
chr11	68609666	68609877	site7562	15.2364	-	3.58e-06
chr11	68773846	68774057	site7563	15.2364	+	3.58e-06
chr11	68773875	68774086	site7564	15.2364	-	3.58e-06
chr11	68839114	68839325	site7565	15.0364	-	5.01e-06
chr11	68854637	68854848	site7566	15.0364	+	5.01e-06
chr11	68854693	68854904	site7567	15.0364	+	5.01e-06
chr11	68854698	68854909	site7568	14.6182	-	7.63e-06
chr11	69048822	69049033	site7569	14.6182	-	7.63e-06
chr11	69048823	69049034	site7570	18.2364	+	2.38e-07
chr11	69384563	69384774	site7571	15.1273	-	4.53e-06
chr11	69384587	69384798	site7572	15.1273	-	4.53e-06
chr11	69638285	69638496	site7573	14.6182	-	7.63e-06
chr11	69675320	69675531	site7574	16.4364	-	1.91e-06
chr11	69675321	69675532	site7575	17.4182	+	9.54e-07
chr11	70110799	70111010	site7576	14.6545	+	6.68e-06
chr11	70203074	70203285	site7577	16.7455	-	1.43e-06
chr11	70203075	70203286	site7578	15.1273	+	4.53e-06
chr11	70203147	70203358	site7579	14.8182	+	5.96e-06
chr11	70211941	70212152	site7580	14.6182	+	7.63e-06
chr11	70356435	70356646	site7581	14.6182	+	7.63e-06
chr11	70399735	70399946	site7582	15.5455	-	2.86e-06
chr11	70421290	70421501	site7583	15.2364	-	3.58e-06
chr11	70640581	70640792	site7584	14.3091	+	9.3e-06
chr11	71084395	71084606	site7585	15.0364	-	5.01e-06
chr11	71130967	71131178	site7586	15.1273	-	4.53e-06
chr11	71144114	71144325	site7587	15.3273	-	3.34e-06
chr11	71452982	71453193	site7588	18.2364	-	2.38e-07
chr11	71452983	71453194	site7589	14.6182	+	7.63e-06
chr11	71473022	71473233	site7590	15.1273	-	4.53e-06
chr11	72224703	72224914	site7591	14.6182	+	7.63e-06
chr11	72252676	72252887	site7592	14.1636	-	9.78e-06
chr11	72757857	72758068	site7593	16.7273	-	1.67e-06
chr11	72757858	72758069	site7594	14.7273	+	6.44e-06
chr11	72793603	72793814	site7595	18.2364	-	2.38e-07
chr11	72793650	72793861	site7596	14.7273	-	6.44e-06
chr11	72821983	72822194	site7597	14.4364	+	8.58e-06
chr11	72822092	72822303	site7598	15.5455	-	2.86e-06
chr11	73308744	73308955	site7599	14.6182	-	7.63e-06
chr11	73362037	73362248	site7600	15.0364	+	5.01e-06
chr11	73647557	73647768	site7601	15.1273	+	4.53e-06
chr11	73876575	73876786	site7602	14.8182	+	5.96e-06
chr11	73982750	73982961	site7603	14.4545	-	8.34e-06
chr11	74170961	74171172	site7604	15.6545	-	2.38e-06
chr11	74493263	74493474	site7605	15.6545	-	2.38e-06
chr11	75098132	75098343	site7606	15.1273	-	4.53e-06
chr11	75178249	75178460	site7607	15.1273	+	4.53e-06
chr11	75263925	75264136	site7608	14.6182	+	7.63e-06
chr11	75430075	75430286	site7609	14.4545	-	8.34e-06
chr11	75430174	75430385	site7610	14.6182	-	7.63e-06
chr11	76048888	76049099	site7611	14.1636	-	9.78e-06
chr11	76381217	76381428	site7612	17.9273	-	4.77e-07
chr11	76381218	76381429	site7613	17.4182	+	9.54e-07
chr11	76444903	76445114	site7614	15.1273	-	4.53e-06
chr11	76444904	76445115	site7615	16.7455	+	1.43e-06
chr11	76758432	76758643	site7616	15.2364	+	3.58e-06
chr11	77115434	77115645	site7617	14.9636	+	5.25e-06
chr11	77589481	77589692	site7618	14.6364	+	6.91e-06
chr11	78049575	78049786	site7619	15.2364	+	3.58e-06
chr11	78051966	78052177	site7620	15.5455	-	2.86e-06
chr11	78139689	78139900	site7621	15.6364	-	2.62e-06
chr11	78823159	78823370	site7622	14.6182	+	7.63e-06
chr11	78859673	78859884	site7623	15.5455	+	2.86e-06
chr11	79119470	79119681	site7624	14.6182	+	7.63e-06
chr11	79339373	79339584	site7625	14.3091	+	9.3e-06
chr11	85191050	85191261	site7626	16.7273	-	1.67e-06
chr11	85191051	85191262	site7627	14.2182	+	9.54e-06
chr11	85682802	85683013	site7628	15.3273	+	3.34e-06
chr11	85764205	85764416	site7629	14.9636	-	5.25e-06
chr11	85986691	85986902	site7630	14.6364	+	6.91e-06
chr11	86068506	86068717	site7631	14.5273	-	8.11e-06
chr11	86069130	86069341	site7632	14.5273	+	8.11e-06
chr11	86244412	86244623	site7633	18.2364	+	2.38e-07
chr11	86302448	86302659	site7634	18.2364	-	2.38e-07
chr11	86472976	86473187	site7635	14.3091	+	9.3e-06
chr11	87037531	87037742	site7636	14.1636	+	9.78e-06
chr11	87037706	87037917	site7637	16.7273	-	1.67e-06
chr11	88337734	88337945	site7638	16.7273	+	1.67e-06
chr11	88509086	88509297	site7639	14.5273	-	8.11e-06
chr11	88509176	88509387	site7640	18.2364	+	2.38e-07
chr11	90167115	90167326	site7641	15.0364	-	5.01e-06
chr11	90223013	90223224	site7642	17.7273	-	7.15e-07
chr11	90223014	90223225	site7643	15.1273	+	4.53e-06
chr11	90972309	90972520	site7644	15.1273	+	4.53e-06
chr11	93197883	93198094	site7645	15.2364	+	3.58e-06
chr11	93448929	93449140	site7646	14.2182	-	9.54e-06
chr11	93448930	93449141	site7647	16.7273	+	1.67e-06
chr11	93543271	93543482	site7648	14.5273	+	8.11e-06
chr11	93661422	93661633	site7649	14.7273	-	6.44e-06
chr11	93661423	93661634	site7650	16.7273	+	1.67e-06
chr11	93784171	93784382	site7651	14.6182	+	7.63e-06
chr11	94088906	94089117	site7652	14.7273	-	6.44e-06
chr11	94768799	94769010	site7653	14.5273	+	8.11e-06
chr11	96307927	96308138	site7654	15.2364	-	3.58e-06
chr11	99483292	99483503	site7655	15.2364	-	3.58e-06
chr11	99723684	99723895	site7656	14.6364	-	6.91e-06
chr11	100687363	100687574	site7657	14.6182	-	7.63e-06
chr11	102469796	102470007	site7658	14.6545	-	6.68e-06
chr11	102767938	102768149	site7659	18.2364	-	2.38e-07
chr11	102767939	102768150	site7660	14.6182	+	7.63e-06
chr11	103768353	103768564	site7661	14.3091	-	9.3e-06
chr11	104584102	104584313	site7662	14.6545	-	6.68e-06
chr11	105462538	105462749	site7663	15.3273	+	3.34e-06
chr11	106080170	106080381	site7664	14.6545	+	6.68e-06
chr11	106990501	106990712	site7665	16.7273	-	1.67e-06
chr11	106990502	106990713	site7666	14.7273	+	6.44e-06
