motif_id	motif_alt_id	sequence_name	start	stop	strand	score	p-value	q-value	matched_sequence
MA0506.1	NRF1	chr20	62796387	62796397	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr20	62796388	62796398	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr20	62796455	62796465	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr20	62796456	62796466	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr20	62817077	62817087	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr20	62817078	62817088	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr20	62861398	62861408	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	62861399	62861409	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr20	62861833	62861843	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr20	62926616	62926626	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr20	62926617	62926627	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr20	63101442	63101452	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	63178199	63178209	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr20	63216225	63216235	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	63216226	63216236	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr20	63283988	63283998	-	14.5455	7.87e-06		
MA0506.1	NRF1	chr20	63288030	63288040	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr20	63322554	63322564	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr20	63428516	63428526	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	63451826	63451836	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	63468435	63468445	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	63520754	63520764	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr20	63520755	63520765	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr20	63627212	63627222	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr20	63642113	63642123	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	63739523	63739533	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr20	63895045	63895055	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr20	63895453	63895463	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr20	63948017	63948027	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	63969659	63969669	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr20	63980987	63980997	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr20	64079962	64079972	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr20	64161000	64161010	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr20	64161001	64161011	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr20	64255686	64255696	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr20	64255687	64255697	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr20	64255710	64255720	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr20	64255711	64255721	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr20	64286438	64286448	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr20	64286481	64286491	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr20	64286482	64286492	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr20	64286487	64286497	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr20	64286488	64286498	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr20	64318452	64318462	+	15.6364	2.62e-06		
MA0506.1	NRF1	chr20	64328152	64328162	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	5128395	5128405	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr21	5128440	5128450	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	5128441	5128451	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	5128522	5128532	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	5128523	5128533	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	5154254	5154264	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr21	6111328	6111338	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr21	6466290	6466300	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	6499331	6499341	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr21	7744831	7744841	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	7744832	7744842	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	7744880	7744890	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	7744881	7744891	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	8207224	8207234	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8207225	8207235	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8208844	8208854	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8208845	8208855	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	8209074	8209084	-	14.4364	8.58e-06		
MA0506.1	NRF1	chr21	8209142	8209152	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	8211581	8211591	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8217196	8217206	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	8224543	8224553	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8224544	8224554	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8245446	8245456	+	14.9636	5.25e-06		
MA0506.1	NRF1	chr21	8251433	8251443	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8251434	8251444	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8253050	8253060	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8253051	8253061	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	8253276	8253286	-	14.4364	8.58e-06		
MA0506.1	NRF1	chr21	8253344	8253354	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	8255787	8255797	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8390271	8390281	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8390272	8390282	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8392177	8392187	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	8392286	8392296	+	14.4545	8.34e-06		
MA0506.1	NRF1	chr21	8394616	8394626	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8400231	8400241	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	8407542	8407552	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8407543	8407553	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8428470	8428480	+	14.9636	5.25e-06		
MA0506.1	NRF1	chr21	8434457	8434467	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8434458	8434468	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8436078	8436088	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8436079	8436089	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	8436309	8436319	-	14.4364	8.58e-06		
MA0506.1	NRF1	chr21	8436378	8436388	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	8438829	8438839	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8444466	8444476	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	8451717	8451727	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	8451718	8451728	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8651705	8651715	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	8651706	8651716	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	8759032	8759042	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	8759033	8759043	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr21	8815405	8815415	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	8815428	8815438	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	8815429	8815439	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	8815434	8815444	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	8815522	8815532	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	8987370	8987380	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	8987371	8987381	+	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	8987601	8987611	-	14.4364	8.58e-06		
MA0506.1	NRF1	chr21	8987671	8987681	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	9043097	9043107	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	9043098	9043108	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	9043103	9043113	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	9043135	9043145	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	9043140	9043150	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	9043174	9043184	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	9043204	9043214	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	9043205	9043215	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	9043210	9043220	-	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	9070171	9070181	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	9129778	9129788	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr21	9129779	9129789	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9324995	9325005	+	14.1636	9.78e-06		
MA0506.1	NRF1	chr21	9592857	9592867	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	9592858	9592868	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9811288	9811298	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9812695	9812705	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr21	9814105	9814115	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9815514	9815524	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9816922	9816932	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	9816923	9816933	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9818332	9818342	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9819734	9819744	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	9819735	9819745	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9822563	9822573	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr21	9823972	9823982	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr21	9825373	9825383	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9826782	9826792	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9828201	9828211	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9829598	9829608	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9831008	9831018	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9832417	9832427	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9833820	9833830	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9835229	9835239	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	9836630	9836640	+	15.3273	3.34e-06		
MA0506.1	NRF1	chr21	9838031	9838041	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	9838032	9838042	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	10119513	10119523	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	10119514	10119524	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	10120364	10120374	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	10121416	10121426	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	10121417	10121427	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	10121422	10121432	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	10521386	10521396	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	10521387	10521397	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	12986106	12986116	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr21	13037966	13037976	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	14618699	14618709	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	14618700	14618710	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	15904564	15904574	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	18951485	18951495	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	21947887	21947897	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	22830851	22830861	-	15.6545	2.38e-06		
MA0506.1	NRF1	chr21	24408871	24408881	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	25023144	25023154	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	25738986	25738996	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr21	25739056	25739066	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr21	26686796	26686806	-	14.6364	6.91e-06		
MA0506.1	NRF1	chr21	26876630	26876640	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	26876631	26876641	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	28885365	28885375	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	28885366	28885376	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr21	28885382	28885392	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	28885383	28885393	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	28885388	28885398	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	28885389	28885399	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	29002826	29002836	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	29002827	29002837	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	29019372	29019382	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr21	29019373	29019383	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	29193377	29193387	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr21	29961825	29961835	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	30258610	30258620	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr21	30838546	30838556	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	31732373	31732383	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	31732374	31732384	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	31947033	31947043	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	31947071	31947081	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	31947147	31947157	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	31947185	31947195	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	31947223	31947233	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	31947261	31947271	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	31947299	31947309	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	31947337	31947347	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	31947375	31947385	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	32279150	32279160	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	32279151	32279161	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	32771738	32771748	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	32771739	32771749	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	32771805	32771815	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	32771806	32771816	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr21	32967879	32967889	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	33024411	33024421	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	33027843	33027853	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	33304619	33304629	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	33318262	33318272	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	33318326	33318336	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr21	33324874	33324884	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	33325009	33325019	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	33325010	33325020	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	33491471	33491481	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr21	33491801	33491811	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	33491802	33491812	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	33588776	33588786	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	33895726	33895736	-	15.3273	3.34e-06		
MA0506.1	NRF1	chr21	33908034	33908044	-	16.4364	1.91e-06		
MA0506.1	NRF1	chr21	33908035	33908045	+	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	33915818	33915828	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	33915819	33915829	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	34073183	34073193	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	34073777	34073787	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr21	34074096	34074106	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr21	34375360	34375370	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	34375361	34375371	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	34375409	34375419	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	34375410	34375420	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	34615016	34615026	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr21	35026664	35026674	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	35256766	35256776	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	36060565	36060575	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	36060566	36060576	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	36069966	36069976	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	36069967	36069977	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	36111412	36111422	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	36113844	36113854	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr21	36320012	36320022	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	36320013	36320023	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr21	36461402	36461412	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	36461403	36461413	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	36582326	36582336	+	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	36695966	36695976	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	36747858	36747868	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	36747859	36747869	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	36768122	36768132	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	36768123	36768133	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	36989854	36989864	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	36989855	36989865	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr21	37073017	37073027	-	15.1455	3.81e-06		
MA0506.1	NRF1	chr21	37073100	37073110	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	37073101	37073111	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	37073204	37073214	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr21	37073205	37073215	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	37258416	37258426	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	37258417	37258427	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr21	37564016	37564026	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	37675400	37675410	-	15.7455	2.15e-06		
MA0506.1	NRF1	chr21	37916494	37916504	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	38475104	38475114	+	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	38610516	38610526	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	38610517	38610527	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	39082817	39082827	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	39183540	39183550	-	14.5273	8.11e-06		
MA0506.1	NRF1	chr21	39349657	39349667	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	39380305	39380315	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	39380306	39380316	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	39385855	39385865	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	39385965	39385975	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	39386020	39386030	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	39387760	39387770	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	39387761	39387771	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	39388700	39388710	+	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	39388877	39388887	-	14.9636	5.25e-06		
MA0506.1	NRF1	chr21	39445763	39445773	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	39445834	39445844	-	17.4182	9.54e-07		
MA0506.1	NRF1	chr21	39445835	39445845	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	40423408	40423418	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	40423443	40423453	-	14.6545	6.68e-06		
MA0506.1	NRF1	chr21	41069172	41069182	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr21	41304214	41304224	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	41304215	41304225	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	41304220	41304230	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	41304468	41304478	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	41582054	41582064	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	41766246	41766256	-	15.1455	3.81e-06		
MA0506.1	NRF1	chr21	41828149	41828159	-	14.9636	5.25e-06		
MA0506.1	NRF1	chr21	41959187	41959197	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	42009974	42009984	+	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	42010015	42010025	+	14.5455	7.87e-06		
MA0506.1	NRF1	chr21	42010086	42010096	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	42010087	42010097	+	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	42220446	42220456	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	42233772	42233782	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	42535629	42535639	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	42879608	42879618	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	42906657	42906667	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	42906658	42906668	+	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	42975331	42975341	+	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	43074612	43074622	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	43107653	43107663	+	14.8182	5.96e-06		
MA0506.1	NRF1	chr21	43318967	43318977	-	14.3091	9.3e-06		
MA0506.1	NRF1	chr21	43426924	43426934	+	14.5273	8.11e-06		
MA0506.1	NRF1	chr21	43574991	43575001	+	14.6545	6.68e-06		
MA0506.1	NRF1	chr21	43658759	43658769	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	43658764	43658774	-	15.0364	5.01e-06		
MA0506.1	NRF1	chr21	43670416	43670426	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	43670417	43670427	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	43789363	43789373	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	43789364	43789374	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	43789369	43789379	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	43789370	43789380	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	43789375	43789385	-	16.7455	1.43e-06		
MA0506.1	NRF1	chr21	43789376	43789386	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	43883175	43883185	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	44107793	44107803	-	14.4545	8.34e-06		
MA0506.1	NRF1	chr21	44133519	44133529	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	44133520	44133530	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	44133601	44133611	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	44133602	44133612	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	44133647	44133657	-	14.5455	7.87e-06		
MA0506.1	NRF1	chr21	44414417	44414427	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	44414418	44414428	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	44425832	44425842	+	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	44465683	44465693	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	44616713	44616723	+	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	44801866	44801876	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	44873827	44873837	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	44873828	44873838	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	44873884	44873894	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	44873885	44873895	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	44874029	44874039	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	44874030	44874040	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	44874211	44874221	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	45203071	45203081	-	17.9273	4.77e-07		
MA0506.1	NRF1	chr21	45203072	45203082	+	16.4364	1.91e-06		
MA0506.1	NRF1	chr21	45287982	45287992	-	14.8182	5.96e-06		
MA0506.1	NRF1	chr21	45288032	45288042	-	14.7273	6.44e-06		
MA0506.1	NRF1	chr21	45288033	45288043	+	17.2364	1.19e-06		
MA0506.1	NRF1	chr21	45442453	45442463	-	14.6182	7.63e-06		
MA0506.1	NRF1	chr21	45456301	45456311	+	14.9636	5.25e-06		
MA0506.1	NRF1	chr21	45574857	45574867	-	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	45830526	45830536	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	45914333	45914343	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	45919842	45919852	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	45919843	45919853	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	46002026	46002036	+	15.5455	2.86e-06		
MA0506.1	NRF1	chr21	46002875	46002885	-	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	46180098	46180108	+	18.2364	2.38e-07		
MA0506.1	NRF1	chr21	46324040	46324050	-	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	46324041	46324051	+	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	46371926	46371936	-	15.2364	3.58e-06		
MA0506.1	NRF1	chr21	46458843	46458853	-	17.2364	1.19e-06		
MA0506.1	NRF1	chr21	46458844	46458854	+	14.2182	9.54e-06		
MA0506.1	NRF1	chr21	46458876	46458886	-	16.7273	1.67e-06		
MA0506.1	NRF1	chr21	46635489	46635499	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	46635490	46635500	+	17.7273	7.15e-07		
MA0506.1	NRF1	chr21	46635536	46635546	-	14.9273	5.48e-06		
MA0506.1	NRF1	chr21	46635537	46635547	+	15.4364	3.1e-06		
MA0506.1	NRF1	chr21	46635597	46635607	-	15.1273	4.53e-06		
MA0506.1	NRF1	chr21	46635598	46635608	+	17.7273	7.15e-07		
